# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   512.7      2.39545e+01     -6.41041e-03      3.46326e-05
   512.8      2.32048e+01     -5.67454e-03      1.27923e-05
   512.9      2.23141e+01     -4.15904e-03      6.88073e-06
   513.0      2.14472e+01     -1.55670e-03      2.92420e-05
   513.1      2.06605e+01      1.31390e-03      5.68694e-05
   513.2      1.99998e+01      3.51072e-03      6.29933e-05
   513.3      1.94563e+01      5.17188e-03      4.96164e-05
   513.4      1.90026e+01      6.96362e-03      3.25931e-05
   513.5      1.86213e+01      9.10394e-03      2.24406e-05
   513.6      1.82952e+01      1.12573e-02      2.60457e-05
   513.7      1.80079e+01      1.31414e-02      4.71622e-05
   513.8      1.77056e+01      1.47963e-02      6.69282e-05
   513.9      1.73317e+01      1.62826e-02      6.31035e-05
   514.0      1.69457e+01      1.75374e-02      4.29002e-05
   514.1      1.66833e+01      1.83712e-02      3.00591e-05
   514.2      1.65982e+01      1.87041e-02      3.32669e-05
   514.3      1.66207e+01      1.86575e-02      4.03131e-05
   514.4      1.66877e+01      1.83000e-02      4.19253e-05
   514.5      1.67057e+01      1.78919e-02      3.88677e-05
   514.6      1.65704e+01      1.77481e-02      3.31224e-05
   514.7      1.62982e+01      1.80687e-02      2.97740e-05
   514.8      1.59686e+01      1.90880e-02      3.68048e-05
   514.9      1.56272e+01      2.06854e-02      5.41059e-05
   515.0      1.52873e+01      2.20040e-02      6.75925e-05
   515.1      1.49654e+01      2.23425e-02      6.59716e-05
   515.2      1.47039e+01      2.20025e-02      5.54831e-05
   515.3      1.45616e+01      2.13772e-02      4.51260e-05
   515.4      1.45417e+01      2.07633e-02      4.05217e-05
   515.5      1.46229e+01      2.04260e-02      4.69683e-05
   515.6      1.47608e+01      2.03850e-02      6.43164e-05
   515.7      1.48431e+01      2.02703e-02      8.07958e-05
   515.8      1.47753e+01      1.98076e-02      8.60341e-05
   515.9      1.46027e+01      1.92358e-02      7.93447e-05
   516.0      1.43895e+01      1.89232e-02      6.02664e-05
   516.1      1.42046e+01      1.89481e-02      3.94852e-05
   516.2      1.41361e+01      1.92076e-02      3.77345e-05
   516.3      1.41999e+01      1.95482e-02      5.95530e-05
   516.4      1.42671e+01      1.96737e-02      7.78527e-05
   516.5      1.42192e+01      1.93475e-02      7.06052e-05
   516.6      1.40267e+01      1.88746e-02      5.23003e-05
   516.7      1.36617e+01      1.87138e-02      4.40681e-05
   516.8      1.31934e+01      1.88575e-02      4.68377e-05
   516.9      1.27676e+01      1.89745e-02      4.82220e-05
   517.0      1.24827e+01      1.88956e-02      4.34391e-05
   517.1      1.23675e+01      1.86807e-02      4.10596e-05
   517.2      1.24496e+01      1.83722e-02      4.91970e-05
   517.3      1.26159e+01      1.82467e-02      6.26350e-05
   517.4      1.27277e+01      1.86455e-02      7.32556e-05
   517.5      1.27652e+01      1.92853e-02      7.60998e-05
   517.6      1.27894e+01      1.93737e-02      6.66197e-05
   517.7      1.28640e+01      1.85164e-02      4.74623e-05
   517.8      1.30753e+01      1.71093e-02      4.01453e-05
   517.9      1.35134e+01      1.53864e-02      6.39453e-05
   518.0      1.41433e+01      1.30953e-02      9.94971e-05
   518.1      1.49249e+01      9.69426e-03      1.18869e-04
   518.2      1.58327e+01      5.37059e-03      1.21707e-04
   518.3      1.68515e+01      8.96808e-04      1.28566e-04
   518.4      1.79202e+01     -3.10741e-03      1.46247e-04
   518.5      1.88374e+01     -6.06401e-03      1.52317e-04
   518.6      1.93884e+01     -7.26828e-03      1.25121e-04
   518.7      1.95237e+01     -6.69024e-03      8.38134e-05
   518.8      1.91812e+01     -4.11205e-03      5.63409e-05
   518.9      1.85298e+01     -3.12312e-04      4.59869e-05
   519.0      1.79592e+01      2.92029e-03      3.79661e-05
   519.1      1.77069e+01      4.63025e-03      2.50660e-05
   519.2      1.77143e+01      5.53704e-03      1.44845e-05
   519.3      1.79230e+01      6.19757e-03      1.45668e-05
   519.4      1.81677e+01      6.61334e-03      2.05374e-05
   519.5      1.82490e+01      6.57099e-03      2.42725e-05
   519.6      1.81701e+01      6.02229e-03      2.60209e-05
   519.7      1.81096e+01      5.04592e-03      3.34969e-05
   519.8      1.81775e+01      3.64365e-03      4.88189e-05
   519.9      1.83388e+01      1.74600e-03      5.91831e-05
   520.0      1.85470e+01     -7.29766e-04      5.25563e-05
   520.1      1.86713e+01     -2.99551e-03      3.71690e-05
   520.2      1.85316e+01     -3.84203e-03      2.66553e-05
   520.3      1.81197e+01     -3.16952e-03      2.48909e-05
   520.4      1.75816e+01     -1.84975e-03      2.78606e-05
   520.5      1.70330e+01     -5.24158e-04      3.20972e-05
   520.6      1.65846e+01      2.18884e-04      3.47645e-05
   520.7      1.63391e+01     -1.93700e-04      3.42833e-05
   520.8      1.62145e+01     -1.21519e-03      3.59532e-05
   520.9      1.60717e+01     -1.96427e-03      4.84950e-05
   521.0      1.58387e+01     -2.17869e-03      6.78245e-05
   521.1      1.54883e+01     -2.08324e-03      7.54553e-05
   521.2      1.50274e+01     -1.70156e-03      6.18654e-05
   521.3      1.45958e+01     -7.30106e-04      4.53925e-05
   521.4      1.43352e+01      1.17832e-03      4.41506e-05
   521.5      1.42229e+01      3.54938e-03      5.21852e-05
   521.6      1.41920e+01      5.57280e-03      5.54655e-05
   521.7      1.41921e+01      6.87019e-03      5.09840e-05
   521.8      1.41741e+01      7.42909e-03      4.63023e-05
   521.9      1.41109e+01      7.32497e-03      4.66032e-05
   522.0      1.40333e+01      7.16615e-03      5.02182e-05
   522.1      1.39724e+01      7.53500e-03      5.52740e-05
   522.2      1.39164e+01      8.20459e-03      6.01194e-05
   522.3      1.38358e+01      8.62599e-03      6.28947e-05
   522.4      1.37580e+01      8.60490e-03      6.49850e-05
   522.5      1.37800e+01      8.27283e-03      7.21731e-05
   522.6      1.39667e+01      7.65395e-03      8.74083e-05
   522.7      1.42498e+01      6.64215e-03      1.01945e-04
   522.8      1.45608e+01      5.05647e-03      1.06600e-04
   522.9      1.48602e+01      3.22266e-03      1.03163e-04
   523.0      1.51147e+01      1.70838e-03      9.70855e-05
   523.1      1.52729e+01      1.02275e-03      9.17640e-05
   523.2      1.52491e+01      1.76792e-03      8.90290e-05
   523.3      1.49823e+01      4.27552e-03      8.79639e-05
   523.4      1.45741e+01      7.20677e-03      8.07064e-05
   523.5      1.41282e+01      9.21960e-03      5.81442e-05
   523.6      1.37626e+01      1.03871e-02      2.91891e-05
   523.7      1.36261e+01      1.12979e-02      1.20571e-05
   523.8      1.37450e+01      1.21503e-02      1.06053e-05
   523.9      1.39884e+01      1.27526e-02      1.12082e-05
   524.0      1.42699e+01      1.29714e-02      5.97733e-06
   524.1      1.45789e+01      1.32030e-02      3.35561e-06
   524.2      1.49224e+01      1.38459e-02      1.36949e-05
   524.3      1.52913e+01      1.43685e-02      2.88852e-05
   524.4      1.56714e+01      1.36864e-02      3.14066e-05
   524.5      1.61088e+01      1.16447e-02      2.10625e-05
   524.6      1.67384e+01      9.31952e-03      2.12202e-05
   524.7      1.76648e+01      7.34205e-03      4.73637e-05
   524.8      1.87689e+01      5.08369e-03      7.70854e-05
   524.9      1.99214e+01      1.66416e-03      8.42858e-05
   525.0      2.10097e+01     -2.50004e-03      7.29771e-05
   525.1      2.19048e+01     -6.28287e-03      6.08694e-05
   525.2      2.25445e+01     -9.09006e-03      5.38096e-05
   525.3      2.29577e+01     -1.09231e-02      4.30947e-05
   525.4      2.31356e+01     -1.16209e-02      2.21024e-05
   525.5      2.30606e+01     -1.11798e-02      3.10992e-07
   525.6      2.26783e+01     -9.39184e-03     -1.12884e-05
   525.7      2.21084e+01     -6.94469e-03     -1.00615e-05
   525.8      2.15686e+01     -5.06258e-03      4.16694e-06
   525.9      2.11818e+01     -4.34141e-03      2.67437e-05
   526.0      2.09648e+01     -4.63264e-03      4.31054e-05
   526.1      2.09350e+01     -5.83446e-03      4.34799e-05
   526.2      2.10153e+01     -7.20667e-03      3.92719e-05
   526.3      2.11298e+01     -7.96937e-03      4.47614e-05
   526.4      2.12399e+01     -8.08750e-03      5.64780e-05
   526.5      2.13225e+01     -7.88312e-03      6.00991e-05
   526.6      2.13145e+01     -7.34715e-03      5.01488e-05
   526.7      2.10770e+01     -5.97922e-03      3.43443e-05
   526.8      2.04798e+01     -3.34311e-03      1.78368e-05
   526.9      1.96141e+01     -3.16212e-04      1.31917e-06
   527.0      1.85809e+01      2.10739e-03     -1.57133e-05
   527.1      1.75516e+01      3.79728e-03     -2.62542e-05
   527.2      1.67746e+01      5.03047e-03     -1.55089e-05
   527.3      1.63866e+01      5.74311e-03      1.86583e-05
   527.4      1.63308e+01      5.38072e-03      5.32882e-05
   527.5      1.65739e+01      3.35846e-03      7.11277e-05
   527.6      1.69618e+01      5.29727e-04      7.94671e-05
   527.7      1.73360e+01     -2.08540e-03      8.97439e-05
   527.8      1.76332e+01     -4.19373e-03      1.00213e-04
   527.9      1.78372e+01     -5.86766e-03      9.92075e-05
   528.0      1.79279e+01     -6.99566e-03      8.45768e-05
   528.1      1.78883e+01     -7.21264e-03      7.33734e-05
   528.2      1.76909e+01     -6.12563e-03      7.91305e-05
   528.3      1.73770e+01     -4.36611e-03      9.20136e-05
   528.4      1.69871e+01     -2.69103e-03      9.69733e-05
   528.5      1.65595e+01     -1.29564e-03      9.25997e-05
   528.6      1.61367e+01     -3.75024e-05      8.65411e-05
   528.7      1.57476e+01      1.12802e-03      8.24834e-05
   528.8      1.54031e+01      2.07945e-03      7.80439e-05
   528.9      1.51203e+01      2.68372e-03      7.17891e-05
   529.0      1.49146e+01      3.12390e-03      6.96771e-05
   529.1      1.48122e+01      3.61366e-03      8.05799e-05
   529.2      1.47735e+01      4.05207e-03      9.74835e-05
   529.3      1.47026e+01      4.07229e-03      9.93896e-05
   529.4      1.45435e+01      3.55251e-03      7.79172e-05
   529.5      1.43167e+01      2.96101e-03      5.22657e-05
   529.6      1.40484e+01      2.72520e-03      3.99019e-05
   529.7      1.38304e+01      2.68009e-03      4.06910e-05
   529.8      1.37863e+01      2.48801e-03      5.18838e-05
   529.9      1.39354e+01      2.19229e-03      7.09853e-05
   530.0      1.42229e+01      2.13525e-03      9.55773e-05
   530.1      1.46083e+01      2.41441e-03      1.20907e-04
   530.2      1.50313e+01      2.63556e-03      1.33054e-04
   530.3      1.54325e+01      2.48610e-03      1.18957e-04
   530.4      1.57199e+01      2.64453e-03      9.48368e-05
   530.5      1.57687e+01      4.22432e-03      8.47684e-05
   530.6      1.55754e+01      6.93338e-03      9.01526e-05
   530.7      1.52374e+01      9.18349e-03      9.29364e-05
   530.8      1.48464e+01      1.00658e-02      8.33905e-05
   530.9      1.45477e+01      1.01280e-02      7.17384e-05
   531.0      1.44794e+01      9.87288e-03      6.88534e-05
   531.1      1.45760e+01      9.61334e-03      7.25637e-05
   531.2      1.47191e+01      9.57333e-03      7.72019e-05
   531.3      1.48498e+01      9.74893e-03      7.78452e-05
   531.4      1.49489e+01      9.94516e-03      6.83572e-05
   531.5      1.50083e+01      1.00882e-02      4.70197e-05
   531.6      1.50518e+01      1.03776e-02      2.77451e-05
   531.7      1.51005e+01      1.10433e-02      2.44953e-05
   531.8      1.51489e+01      1.19825e-02      3.28882e-05
   531.9      1.51810e+01      1.29922e-02      4.29239e-05
   532.0      1.52025e+01      1.38964e-02      5.10243e-05
   532.1      1.52445e+01      1.44896e-02      5.91483e-05
   532.2      1.53327e+01      1.45751e-02      6.82844e-05
   532.3      1.54731e+01      1.40795e-02      7.61370e-05
   532.4      1.56705e+01      1.28577e-02      8.06239e-05
   532.5      1.58607e+01      1.11338e-02      8.43344e-05
   532.6      1.59425e+01      9.26061e-03      9.19295e-05
   532.7      1.58730e+01      7.70749e-03      1.02599e-04
   532.8      1.56659e+01      7.23975e-03      1.08481e-04
   532.9      1.53444e+01      8.34599e-03      1.03951e-04
   533.0      1.50255e+01      1.00999e-02      9.43407e-05
   533.1      1.48253e+01      1.15302e-02      8.44630e-05
   533.2      1.46963e+01      1.23142e-02      7.14356e-05
   533.3      1.45187e+01      1.23012e-02      4.84764e-05
   533.4      1.42235e+01      1.17475e-02      1.84548e-05
   533.5      1.37854e+01      1.15478e-02     -3.03732e-06
   533.6      1.32083e+01      1.22756e-02     -5.09394e-06
   533.7      1.26640e+01      1.31490e-02      4.64726e-06
   533.8      1.23447e+01      1.32536e-02      1.84185e-05
   533.9      1.22379e+01      1.28117e-02      3.33499e-05
   534.0      1.22525e+01      1.25243e-02      4.92394e-05
   534.1      1.23164e+01      1.25715e-02      6.36632e-05
   534.2      1.23499e+01      1.25459e-02      6.98053e-05
   534.3      1.22909e+01      1.21518e-02      6.28937e-05
   534.4      1.21448e+01      1.15915e-02      5.17791e-05
   534.5      1.19152e+01      1.11635e-02      4.63438e-05
   534.6      1.16276e+01      1.10827e-02      4.75064e-05
   534.7      1.13160e+01      1.15982e-02      5.21078e-05
   534.8      1.09852e+01      1.27062e-02      5.67262e-05
   534.9      1.06025e+01      1.39633e-02      5.61640e-05
   535.0      1.01377e+01      1.50496e-02      4.62048e-05
   535.1      9.61424e+00      1.59984e-02      3.13017e-05
   535.2      9.05956e+00      1.68884e-02      1.65312e-05
   535.3      8.53992e+00      1.75036e-02      4.42388e-06
   535.4      8.15914e+00      1.73632e-02     -2.80777e-06
   535.5      7.96115e+00      1.64117e-02     -5.05167e-06
   535.6      7.89046e+00      1.53623e-02     -6.68274e-06
   535.7      7.90985e+00      1.47308e-02     -1.00367e-05
   535.8      7.97967e+00      1.43357e-02     -1.01611e-05
   535.9      8.07018e+00      1.38681e-02     -1.73189e-08
   536.0      8.18715e+00      1.32894e-02      1.87816e-05
   536.1      8.36289e+00      1.27180e-02      3.96589e-05
   536.2      8.59617e+00      1.22019e-02      5.72105e-05
   536.3      8.81660e+00      1.16976e-02      6.54978e-05
   536.4      8.95580e+00      1.11757e-02      5.91823e-05
   536.5      8.98312e+00      1.07082e-02      4.52325e-05
   536.6      8.85967e+00      1.04478e-02      3.20697e-05
   536.7      8.62007e+00      1.05155e-02      2.49618e-05
   536.8      8.35087e+00      1.10675e-02      2.86587e-05
   536.9      8.11986e+00      1.21057e-02      4.25568e-05
   537.0      7.98438e+00      1.31837e-02      5.35781e-05
   537.1      7.99555e+00      1.38598e-02      5.05567e-05
   537.2      8.08446e+00      1.40223e-02      3.95135e-05
   537.3      8.15948e+00      1.35477e-02      3.03290e-05
   537.4      8.18738e+00      1.25905e-02      2.72319e-05
   537.5      8.17095e+00      1.15548e-02      3.14699e-05
   537.6      8.14197e+00      1.06682e-02      4.26010e-05
   537.7      8.21084e+00      9.82552e-03      5.42125e-05
   537.8      8.49011e+00      8.89550e-03      6.11798e-05
   537.9      8.95015e+00      7.93300e-03      6.75161e-05
   538.0      9.54475e+00      6.97848e-03      8.03432e-05
   538.1      1.02194e+01      5.78521e-03      9.69926e-05
   538.2      1.09019e+01      3.80451e-03      1.05732e-04
   538.3      1.15342e+01      9.47430e-04      1.01995e-04
   538.4      1.20752e+01     -1.55629e-03      9.87190e-05
   538.5      1.24712e+01     -2.51303e-03      1.07085e-04
   538.6      1.26859e+01     -2.57551e-03      1.15751e-04
   538.7      1.26605e+01     -2.87678e-03      1.04199e-04
   538.8      1.24573e+01     -3.50523e-03      7.51629e-05
   538.9      1.22706e+01     -3.60296e-03      5.46487e-05
   539.0      1.22314e+01     -2.69514e-03      5.75358e-05
   539.1      1.23311e+01     -1.47473e-03      7.03279e-05
   539.2      1.25516e+01     -6.67478e-04      7.96647e-05
   539.3      1.27378e+01     -1.55607e-04      8.26525e-05
   539.4      1.26634e+01      5.16018e-04      7.89130e-05
   539.5      1.22856e+01      1.49426e-03      6.79789e-05
   539.6      1.17465e+01      2.65333e-03      4.90054e-05
   539.7      1.11546e+01      3.98901e-03      2.24754e-05
   539.8      1.06077e+01      5.59927e-03     -8.41724e-07
   539.9      1.01952e+01      7.59276e-03     -9.55508e-06
   540.0      9.86800e+00      9.72754e-03     -7.66727e-06
   540.1      9.52358e+00      1.15936e-02     -4.40839e-06
   540.2      9.12277e+00      1.31460e-02     -1.96685e-06
   540.3      8.69091e+00      1.47775e-02      4.64599e-06
   540.4      8.25782e+00      1.66863e-02      1.80069e-05
   540.5      7.88052e+00      1.83580e-02      3.03972e-05
   540.6      7.62766e+00      1.91458e-02      3.30367e-05
   540.7      7.51086e+00      1.91306e-02      2.57627e-05
   540.8      7.53313e+00      1.86271e-02      1.17518e-05
   540.9      7.68652e+00      1.79595e-02     -3.03908e-06
   541.0      7.93508e+00      1.76244e-02     -6.87793e-06
   541.1      8.25835e+00      1.78798e-02      8.64723e-06
   541.2      8.62911e+00      1.80697e-02      3.23493e-05
   541.3      9.03114e+00      1.73736e-02      5.17355e-05
   541.4      9.49375e+00      1.56970e-02      6.42075e-05
   541.5      1.00836e+01      1.32014e-02      7.18026e-05
   541.6      1.07982e+01      1.01810e-02      7.61692e-05
   541.7      1.15182e+01      7.33953e-03      7.89011e-05
